"Existing Nameplate and Net Summer Capacity by Energy Source, Producer Type and State, 2003-2023",,,,,
Year,State,ProducerType,FuelSource,Nameplate_Capacity_(Megawatts),Summer_Capacity_(Megawatts)
2013,MS,"Electric Generators, Independent Power Producers",Other Biomass,1.6,1.6
2013,MS,Industrial Power,All Sources,499.4,437.1
2013,MS,Industrial Power,Natural Gas,205.1,160.5
2013,MS,Industrial Power,Wood and Wood Derived Fuels,294.3,276.6
2013,MS,Total Electric Power Industry,All Sources,"17,535.7","15,561.2"
2013,MS,Total Electric Power Industry,Coal,"2,887.5","2,526.0"
2013,MS,Total Electric Power Industry,Natural Gas,"12,664.6","11,149.2"
2013,MS,Total Electric Power Industry,Nuclear,"1,440.0","1,413.4"
2013,MS,Total Electric Power Industry,Other,199.7,151.4
2013,MS,Total Electric Power Industry,Other Biomass,1.6,1.6
2013,MS,Total Electric Power Industry,Petroleum,48.0,43.0
2013,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,294.3,276.6
2013,MT,"Combined Heat and Power, Electric Power",All Sources,68.0,52.0
2013,MT,"Combined Heat and Power, Electric Power",Petroleum,68.0,52.0
2013,MT,"Electric Generators, Electric Utilities",All Sources,"2,538.3","2,568.1"
2013,MT,"Electric Generators, Electric Utilities",Coal,50.0,53.1
2013,MT,"Electric Generators, Electric Utilities",Hydroelectric,"1,974.6","2,082.9"
2013,MT,"Electric Generators, Electric Utilities",Natural Gas,443.7,362.1
2013,MT,"Electric Generators, Electric Utilities",Wind,70.0,70.0
2013,MT,"Electric Generators, Independent Power Producers",All Sources,"3,947.5","3,704.6"
2013,MT,"Electric Generators, Independent Power Producers",Coal,"2,606.6","2,389.0"
2013,MT,"Electric Generators, Independent Power Producers",Hydroelectric,653.4,675.2
2013,MT,"Electric Generators, Independent Power Producers",Natural Gas,54.9,54.0
2013,MT,"Electric Generators, Independent Power Producers",Other,60.0,44.0
2013,MT,"Electric Generators, Independent Power Producers",Wind,572.6,542.4
2013,MT,Industrial Power,All Sources,9.4,4.5
2013,MT,Industrial Power,Coal,4.0,.
2013,MT,Industrial Power,Other Gases,1.6,1.5
2013,MT,Industrial Power,Wood and Wood Derived Fuels,3.8,3.0
2013,MT,Total Electric Power Industry,All Sources,"6,563.2","6,329.2"
2013,MT,Total Electric Power Industry,Coal,"2,660.6","2,442.1"
2013,MT,Total Electric Power Industry,Hydroelectric,"2,628.0","2,758.1"
2013,MT,Total Electric Power Industry,Natural Gas,498.6,416.1
2013,MT,Total Electric Power Industry,Other,60.0,44.0
2013,MT,Total Electric Power Industry,Other Gases,1.6,1.5
2013,MT,Total Electric Power Industry,Petroleum,68.0,52.0
2013,MT,Total Electric Power Industry,Wind,642.6,612.4
2013,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,3.8,3.0
2013,NC,"Combined Heat and Power, Electric Power",All Sources,571.6,493.5
2013,NC,"Combined Heat and Power, Electric Power",Coal,389.6,356.6
2013,NC,"Combined Heat and Power, Electric Power",Other Biomass,2.9,2.9
2013,NC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,179.1,134.0
2013,NC,Commercial Power,All Sources,93.2,90.4
2013,NC,Commercial Power,Coal,28.0,28.7
2013,NC,Commercial Power,Hydroelectric,3.6,3.6
2013,NC,Commercial Power,Other Biomass,11.5,11.0
2013,NC,Commercial Power,Petroleum,9.1,7.7
2013,NC,Commercial Power,Solar Thermal and Photovoltaic,41.0,39.4
2013,NC,"Electric Generators, Electric Utilities",All Sources,"28,843.0","26,706.2"
2013,NC,"Electric Generators, Electric Utilities",Coal,"10,499.2","10,357.0"
2013,NC,"Electric Generators, Electric Utilities",Hydroelectric,"1,681.1","1,792.3"
2013,NC,"Electric Generators, Electric Utilities",Natural Gas,"10,728.6","9,049.2"
2013,NC,"Electric Generators, Electric Utilities",Nuclear,"5,394.7","5,076.1"
2013,NC,"Electric Generators, Electric Utilities",Petroleum,440.2,341.4
2013,NC,"Electric Generators, Electric Utilities",Pumped Storage,95.0,86.0
2013,NC,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,4.2,4.2
2013,NC,"Electric Generators, Independent Power Producers",All Sources,"2,405.7","2,093.9"
2013,NC,"Electric Generators, Independent Power Producers",Hydroelectric,19.1,19.1
2013,NC,"Electric Generators, Independent Power Producers",Natural Gas,"1,928.0","1,644.6"
2013,NC,"Electric Generators, Independent Power Producers",Other Biomass,49.9,45.6
2013,NC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,291.2,289.6
2013,NC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,117.5,95.0
2013,NC,Industrial Power,All Sources,675.3,663.7
2013,NC,Industrial Power,Coal,52.5,52.5
2013,NC,Industrial Power,Hydroelectric,186.6,182.0
2013,NC,Industrial Power,Natural Gas,56.5,48.5
2013,NC,Industrial Power,Other,50.4,54.0
2013,NC,Industrial Power,Petroleum,54.9,53.3
2013,NC,Industrial Power,Wood and Wood Derived Fuels,274.4,273.4
2013,NC,Total Electric Power Industry,All Sources,"32,588.8","30,047.7"
2013,NC,Total Electric Power Industry,Coal,"10,969.3","10,794.8"
2013,NC,Total Electric Power Industry,Hydroelectric,"1,890.4","1,997.0"
2013,NC,Total Electric Power Industry,Natural Gas,"12,713.1","10,742.3"
2013,NC,Total Electric Power Industry,Nuclear,"5,394.7","5,076.1"
2013,NC,Total Electric Power Industry,Other,50.4,54.0
2013,NC,Total Electric Power Industry,Other Biomass,64.3,59.5
2013,NC,Total Electric Power Industry,Petroleum,504.2,402.4
2013,NC,Total Electric Power Industry,Pumped Storage,95.0,86.0
2013,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,336.4,333.2
2013,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,571.0,502.4
2013,ND,Commercial Power,All Sources,3.5,3.5
2013,ND,Commercial Power,Petroleum,3.5,3.5
2013,ND,"Electric Generators, Electric Utilities",All Sources,"5,599.5","5,291.9"
2013,ND,"Electric Generators, Electric Utilities",Coal,"4,224.6","4,109.1"
2013,ND,"Electric Generators, Electric Utilities",Hydroelectric,614.0,510.0
2013,ND,"Electric Generators, Electric Utilities",Natural Gas,121.0,80.0
2013,ND,"Electric Generators, Electric Utilities",Other,5.3,5.3
2013,ND,"Electric Generators, Electric Utilities",Petroleum,65.0,61.1
2013,ND,"Electric Generators, Electric Utilities",Wind,569.6,526.4
2013,ND,"Electric Generators, Independent Power Producers",All Sources,"1,232.8","1,232.8"
2013,ND,"Electric Generators, Independent Power Producers",Wind,"1,232.8","1,232.8"
2013,ND,Industrial Power,All Sources,36.6,37.5
2013,ND,Industrial Power,Coal,19.3,19.3
2013,ND,Industrial Power,Other Biomass,9.8,9.8
2013,ND,Industrial Power,Other Gases,7.5,8.4
2013,ND,Total Electric Power Industry,All Sources,"6,872.4","6,565.7"
2013,ND,Total Electric Power Industry,Coal,"4,243.9","4,128.4"
2013,ND,Total Electric Power Industry,Hydroelectric,614.0,510.0
2013,ND,Total Electric Power Industry,Natural Gas,121.0,80.0
2013,ND,Total Electric Power Industry,Other,5.3,5.3
2013,ND,Total Electric Power Industry,Other Biomass,9.8,9.8
2013,ND,Total Electric Power Industry,Other Gases,7.5,8.4
2013,ND,Total Electric Power Industry,Petroleum,68.5,64.6
2013,ND,Total Electric Power Industry,Wind,"1,802.4","1,759.2"
2013,NE,Commercial Power,All Sources,4.5,4.5
2013,NE,Commercial Power,Other Biomass,4.5,4.5
2013,NE,"Electric Generators, Electric Utilities",All Sources,"8,378.5","7,911.1"
2013,NE,"Electric Generators, Electric Utilities",Coal,"4,189.7","4,096.6"
2013,NE,"Electric Generators, Electric Utilities",Hydroelectric,332.3,277.8
2013,NE,"Electric Generators, Electric Utilities",Natural Gas,"2,114.8","1,899.1"
2013,NE,"Electric Generators, Electric Utilities",Nuclear,"1,303.0","1,244.6"
2013,NE,"Electric Generators, Electric Utilities",Other Biomass,6.4,6.4
2013,NE,"Electric Generators, Electric Utilities",Petroleum,361.2,315.3
2013,NE,"Electric Generators, Electric Utilities",Wind,71.1,71.3
2013,NE,"Electric Generators, Independent Power Producers",All Sources,459.1,459.1
2013,NE,"Electric Generators, Independent Power Producers",Wind,459.1,459.1
2013,NE,Industrial Power,All Sources,84.3,73.9
2013,NE,Industrial Power,Coal,84.3,73.9
2013,NE,Total Electric Power Industry,All Sources,"8,926.4","8,448.6"
2013,NE,Total Electric Power Industry,Coal,"4,274.0","4,170.5"
2013,NE,Total Electric Power Industry,Hydroelectric,332.3,277.8
2013,NE,Total Electric Power Industry,Natural Gas,"2,114.8","1,899.1"
2013,NE,Total Electric Power Industry,Nuclear,"1,303.0","1,244.6"
2013,NE,Total Electric Power Industry,Other Biomass,10.9,10.9
2013,NE,Total Electric Power Industry,Petroleum,361.2,315.3
2013,NE,Total Electric Power Industry,Wind,530.2,530.4
2013,NH,Commercial Power,All Sources,19.8,18.9
2013,NH,Commercial Power,Other Biomass,7.9,7.0
2013,NH,Commercial Power,Petroleum,11.9,11.9
2013,NH,"Electric Generators, Electric Utilities",All Sources,"1,183.4","1,121.3"
2013,NH,"Electric Generators, Electric Utilities",Coal,559.2,533.9
2013,NH,"Electric Generators, Electric Utilities",Hydroelectric,65.2,62.0
2013,NH,"Electric Generators, Electric Utilities",Petroleum,509.0,482.3
2013,NH,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,50.0,43.1
2013,NH,"Electric Generators, Independent Power Producers",All Sources,"3,523.3","3,263.5"
2013,NH,"Electric Generators, Independent Power Producers",Hydroelectric,380.7,450.3
2013,NH,"Electric Generators, Independent Power Producers",Natural Gas,"1,505.5","1,201.0"
2013,NH,"Electric Generators, Independent Power Producers",Nuclear,"1,242.0","1,246.2"
2013,NH,"Electric Generators, Independent Power Producers",Other Biomass,30.7,28.2
2013,NH,"Electric Generators, Independent Power Producers",Wind,171.0,171.0
2013,NH,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,193.4,166.8
2013,NH,Industrial Power,All Sources,10.9,9.7
2013,NH,Industrial Power,Hydroelectric,2.1,2.1
2013,NH,Industrial Power,Natural Gas,5.0,3.8
2013,NH,Industrial Power,Petroleum,3.8,3.8
2013,NH,Total Electric Power Industry,All Sources,"4,737.4","4,413.4"
2013,NH,Total Electric Power Industry,Coal,559.2,533.9
2013,NH,Total Electric Power Industry,Hydroelectric,448.0,514.4
2013,NH,Total Electric Power Industry,Natural Gas,"1,510.5","1,204.8"
2013,NH,Total Electric Power Industry,Nuclear,"1,242.0","1,246.2"
2013,NH,Total Electric Power Industry,Other Biomass,38.6,35.2
2013,NH,Total Electric Power Industry,Petroleum,524.7,498.0
2013,NH,Total Electric Power Industry,Wind,171.0,171.0
2013,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,243.4,209.9
2013,NJ,"Combined Heat and Power, Electric Power",All Sources,"2,245.8","2,024.6"
2013,NJ,"Combined Heat and Power, Electric Power",Coal,527.3,468.8
2013,NJ,"Combined Heat and Power, Electric Power",Natural Gas,"1,696.0","1,537.0"
2013,NJ,"Combined Heat and Power, Electric Power",Other Biomass,22.5,18.8
2013,NJ,Commercial Power,All Sources,167.2,151.3
2013,NJ,Commercial Power,Natural Gas,47.3,38.2
2013,NJ,Commercial Power,Other Biomass,47.0,39.5
2013,NJ,Commercial Power,Petroleum,6.0,6.0
2013,NJ,Commercial Power,Solar Thermal and Photovoltaic,66.9,67.6
2013,NJ,"Electric Generators, Electric Utilities",All Sources,586.3,544.2
2013,NJ,"Electric Generators, Electric Utilities",Natural Gas,68.2,59.9
2013,NJ,"Electric Generators, Electric Utilities",Petroleum,33.0,32.2
2013,NJ,"Electric Generators, Electric Utilities",Pumped Storage,453.0,420.0
2013,NJ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,32.1,32.1
2013,NJ,"Electric Generators, Independent Power Producers",All Sources,"17,695.2","16,159.8"
2013,NJ,"Electric Generators, Independent Power Producers",Coal,"1,611.7","1,520.0"
2013,NJ,"Electric Generators, Independent Power Producers",Hydroelectric,13.2,3.3
2013,NJ,"Electric Generators, Independent Power Producers",Natural Gas,"10,158.5","8,857.2"
2013,NJ,"Electric Generators, Independent Power Producers",Nuclear,"4,180.7","4,107.5"
2013,NJ,"Electric Generators, Independent Power Producers",Other Biomass,194.7,168.5
2013,NJ,"Electric Generators, Independent Power Producers",Petroleum,"1,296.8","1,258.6"
2013,NJ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,232.1,237.2
2013,NJ,"Electric Generators, Independent Power Producers",Wind,7.5,7.5
2013,NJ,Industrial Power,All Sources,135.7,116.7
2013,NJ,Industrial Power,Natural Gas,105.5,92.9
2013,NJ,Industrial Power,Other,11.2,11.2
2013,NJ,Industrial Power,Petroleum,18.0,11.6
2013,NJ,Industrial Power,Solar Thermal and Photovoltaic,1.0,1.0
2013,NJ,Total Electric Power Industry,All Sources,"20,830.2","18,996.6"
2013,NJ,Total Electric Power Industry,Coal,"2,139.0","1,988.8"
2013,NJ,Total Electric Power Industry,Hydroelectric,13.2,3.3
2013,NJ,Total Electric Power Industry,Natural Gas,"12,075.5","10,585.2"
2013,NJ,Total Electric Power Industry,Nuclear,"4,180.7","4,107.5"
2013,NJ,Total Electric Power Industry,Other,11.2,11.2
2013,NJ,Total Electric Power Industry,Other Biomass,264.2,226.8
2013,NJ,Total Electric Power Industry,Petroleum,"1,353.8","1,308.4"
2013,NJ,Total Electric Power Industry,Pumped Storage,453.0,420.0
2013,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,332.1,337.9
2013,NJ,Total Electric Power Industry,Wind,7.5,7.5
2013,NM,"Combined Heat and Power, Electric Power",All Sources,128.2,128.0
2013,NM,"Combined Heat and Power, Electric Power",Natural Gas,121.6,121.6
2013,NM,"Combined Heat and Power, Electric Power",Other Biomass,6.6,6.4
2013,NM,Commercial Power,All Sources,14.3,12.7
2013,NM,Commercial Power,Natural Gas,12.8,11.2
2013,NM,Commercial Power,Wind,1.5,1.5
2013,NM,"Electric Generators, Electric Utilities",All Sources,"6,521.1","5,912.3"
2013,NM,"Electric Generators, Electric Utilities",Coal,"3,741.2","3,471.0"
2013,NM,"Electric Generators, Electric Utilities",Hydroelectric,81.7,82.9
2013,NM,"Electric Generators, Electric Utilities",Natural Gas,"2,621.6","2,289.8"
2013,NM,"Electric Generators, Electric Utilities",Other,2.6,2.6
2013,NM,"Electric Generators, Electric Utilities",Petroleum,29.0,21.0
2013,NM,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,45.0,45.0
2013,NM,"Electric Generators, Independent Power Producers",All Sources,"1,939.9","1,782.8"
2013,NM,"Electric Generators, Independent Power Producers",Geothermal,4.0,1.6
2013,NM,"Electric Generators, Independent Power Producers",Natural Gas,"1,014.4",858.2
2013,NM,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,145.5,147.0
2013,NM,"Electric Generators, Independent Power Producers",Wind,776.0,776.0
2013,NM,Industrial Power,All Sources,107.8,102.1
2013,NM,Industrial Power,Natural Gas,105.4,99.7
2013,NM,Industrial Power,Petroleum,2.4,2.4
2013,NM,Total Electric Power Industry,All Sources,"8,711.3","7,937.9"
2013,NM,Total Electric Power Industry,Coal,"3,741.2","3,471.0"
2013,NM,Total Electric Power Industry,Geothermal,4.0,1.6
2013,NM,Total Electric Power Industry,Hydroelectric,81.7,82.9
2013,NM,Total Electric Power Industry,Natural Gas,"3,875.8","3,380.5"
2013,NM,Total Electric Power Industry,Other,2.6,2.6
2013,NM,Total Electric Power Industry,Other Biomass,6.6,6.4
2013,NM,Total Electric Power Industry,Petroleum,31.4,23.4
2013,NM,Total Electric Power Industry,Solar Thermal and Photovoltaic,190.5,192.0
2013,NM,Total Electric Power Industry,Wind,777.5,777.5
2013,NV,"Combined Heat and Power, Electric Power",All Sources,381.1,325.1
2013,NV,"Combined Heat and Power, Electric Power",Natural Gas,381.1,325.1
2013,NV,Commercial Power,All Sources,22.6,22.0
2013,NV,Commercial Power,Natural Gas,8.6,8.0
2013,NV,Commercial Power,Solar Thermal and Photovoltaic,14.0,14.0
2013,NV,"Electric Generators, Electric Utilities",All Sources,"9,121.7","7,915.3"
2013,NV,"Electric Generators, Electric Utilities",Coal,"1,203.8","1,077.0"
2013,NV,"Electric Generators, Electric Utilities",Hydroelectric,"1,041.2","1,041.2"
2013,NV,"Electric Generators, Electric Utilities",Natural Gas,"6,870.7","5,791.1"
2013,NV,"Electric Generators, Electric Utilities",Petroleum,6.0,6.0
2013,NV,"Electric Generators, Independent Power Producers",All Sources,"2,739.7","2,278.1"
2013,NV,"Electric Generators, Independent Power Producers",Coal,242.0,218.4
2013,NV,"Electric Generators, Independent Power Producers",Geothermal,606.3,402.3
2013,NV,"Electric Generators, Independent Power Producers",Hydroelectric,11.0,10.2
2013,NV,"Electric Generators, Independent Power Producers",Natural Gas,"1,372.2","1,148.4"
2013,NV,"Electric Generators, Independent Power Producers",Other Biomass,3.2,3.2
2013,NV,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,355.0,345.6
2013,NV,"Electric Generators, Independent Power Producers",Wind,150.0,150.0
2013,NV,Industrial Power,All Sources,118.6,111.6
2013,NV,Industrial Power,Natural Gas,117.6,110.6
2013,NV,Industrial Power,Solar Thermal and Photovoltaic,1.0,1.0
2013,NV,Total Electric Power Industry,All Sources,"12,383.7","10,652.1"
2013,NV,Total Electric Power Industry,Coal,"1,445.8","1,295.4"
2013,NV,Total Electric Power Industry,Geothermal,606.3,402.3
2013,NV,Total Electric Power Industry,Hydroelectric,"1,052.2","1,051.4"
2013,NV,Total Electric Power Industry,Natural Gas,"8,750.2","7,383.2"
2013,NV,Total Electric Power Industry,Other Biomass,3.2,3.2
2013,NV,Total Electric Power Industry,Petroleum,6.0,6.0
2013,NV,Total Electric Power Industry,Solar Thermal and Photovoltaic,370.0,360.6
2013,NV,Total Electric Power Industry,Wind,150.0,150.0
2013,NY,"Combined Heat and Power, Electric Power",All Sources,"3,766.3","3,222.8"
2013,NY,"Combined Heat and Power, Electric Power",Natural Gas,"3,691.7","3,164.4"
2013,NY,"Combined Heat and Power, Electric Power",Other Biomass,50.0,36.0
2013,NY,"Combined Heat and Power, Electric Power",Petroleum,3.5,3.4
2013,NY,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,21.1,19.0
2013,NY,Commercial Power,All Sources,287.0,251.2
2013,NY,Commercial Power,Hydroelectric,1.9,1.6
2013,NY,Commercial Power,Natural Gas,175.9,158.1
2013,NY,Commercial Power,Other Biomass,83.2,67.2
2013,NY,Commercial Power,Petroleum,26.0,24.3
2013,NY,"Electric Generators, Electric Utilities",All Sources,"11,199.7","10,736.4"
2013,NY,"Electric Generators, Electric Utilities",Hydroelectric,"3,558.2","3,357.2"
2013,NY,"Electric Generators, Electric Utilities",Natural Gas,"4,653.4","4,385.1"
2013,NY,"Electric Generators, Electric Utilities",Petroleum,"1,692.6","1,539.1"
2013,NY,"Electric Generators, Electric Utilities",Pumped Storage,"1,240.0","1,400.0"
2013,NY,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,55.5,55.0
2013,NY,"Electric Generators, Independent Power Producers",All Sources,"27,865.6","25,462.0"
2013,NY,"Electric Generators, Independent Power Producers",Coal,"2,503.8","2,377.4"
2013,NY,"Electric Generators, Independent Power Producers",Hydroelectric,"1,094.7",960.0
2013,NY,"Electric Generators, Independent Power Producers",Natural Gas,"12,610.9","11,191.3"
2013,NY,"Electric Generators, Independent Power Producers",Nuclear,"5,708.1","5,421.0"
2013,NY,"Electric Generators, Independent Power Producers",Other,20.0,20.0
2013,NY,"Electric Generators, Independent Power Producers",Other Biomass,294.6,272.6
2013,NY,"Electric Generators, Independent Power Producers",Petroleum,"3,780.1","3,379.0"
2013,NY,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,46.2,46.2
2013,NY,"Electric Generators, Independent Power Producers",Wind,"1,731.5","1,727.4"
2013,NY,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,75.7,67.1
2013,NY,Industrial Power,All Sources,256.1,245.8
2013,NY,Industrial Power,Coal,129.9,129.9
2013,NY,Industrial Power,Hydroelectric,14.3,13.5
2013,NY,Industrial Power,Natural Gas,35.8,33.4
2013,NY,Industrial Power,Petroleum,43.7,42.6
2013,NY,Industrial Power,Wind,3.4,3.4
2013,NY,Industrial Power,Wood and Wood Derived Fuels,29.0,23.0
2013,NY,Total Electric Power Industry,All Sources,"43,374.7","39,918.2"
2013,NY,Total Electric Power Industry,Coal,"2,633.7","2,507.3"
2013,NY,Total Electric Power Industry,Hydroelectric,"4,669.1","4,332.3"
2013,NY,Total Electric Power Industry,Natural Gas,"21,167.7","18,932.3"
2013,NY,Total Electric Power Industry,Nuclear,"5,708.1","5,421.0"
2013,NY,Total Electric Power Industry,Other,20.0,20.0
2013,NY,Total Electric Power Industry,Other Biomass,427.8,375.8
2013,NY,Total Electric Power Industry,Petroleum,"5,545.9","4,988.4"
2013,NY,Total Electric Power Industry,Pumped Storage,"1,240.0","1,400.0"
2013,NY,Total Electric Power Industry,Solar Thermal and Photovoltaic,46.2,46.2
2013,NY,Total Electric Power Industry,Wind,"1,734.9","1,730.8"
2013,NY,Total Electric Power Industry,Wood and Wood Derived Fuels,181.3,164.1
2013,OH,"Combined Heat and Power, Electric Power",All Sources,132.3,113.6
2013,OH,"Combined Heat and Power, Electric Power",Natural Gas,26.1,23.4
2013,OH,"Combined Heat and Power, Electric Power",Other Gases,99.0,83.0
2013,OH,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,7.2,7.2
2013,OH,Commercial Power,All Sources,73.2,70.6
2013,OH,Commercial Power,Coal,2.0,.0
2013,OH,Commercial Power,Natural Gas,59.8,59.5
2013,OH,Commercial Power,Petroleum,5.4,5.1
2013,OH,Commercial Power,Solar Thermal and Photovoltaic,2.0,2.0
2013,OH,Commercial Power,Wood and Wood Derived Fuels,4.0,4.0
2013,OH,"Electric Generators, Electric Utilities",All Sources,"22,866.5","20,778.8"
2013,OH,"Electric Generators, Electric Utilities",Coal,"16,116.1","15,048.5"
2013,OH,"Electric Generators, Electric Utilities",Hydroelectric,128.6,101.9
2013,OH,"Electric Generators, Electric Utilities",Natural Gas,"5,950.5","5,027.7"
2013,OH,"Electric Generators, Electric Utilities",Other Biomass,12.0,8.4
2013,OH,"Electric Generators, Electric Utilities",Petroleum,645.4,578.8
2013,OH,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,6.7,6.3
2013,OH,"Electric Generators, Electric Utilities",Wind,7.2,7.2
2013,OH,"Electric Generators, Independent Power Producers",All Sources,"12,336.9","11,334.4"
2013,OH,"Electric Generators, Independent Power Producers",Coal,"4,102.6","3,815.0"
2013,OH,"Electric Generators, Independent Power Producers",Natural Gas,"4,904.6","4,410.0"
2013,OH,"Electric Generators, Independent Power Producers",Nuclear,"2,236.8","2,134.0"
2013,OH,"Electric Generators, Independent Power Producers",Other,20.0,20.0
2013,OH,"Electric Generators, Independent Power Producers",Other Biomass,82.6,82.2
2013,OH,"Electric Generators, Independent Power Producers",Other Gases,67.0,47.0
2013,OH,"Electric Generators, Independent Power Producers",Petroleum,443.1,397.0
2013,OH,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,23.8,23.8
2013,OH,"Electric Generators, Independent Power Producers",Wind,456.4,405.4
2013,OH,Industrial Power,All Sources,248.9,184.3
2013,OH,Industrial Power,Coal,48.7,31.3
2013,OH,Industrial Power,Natural Gas,4.7,4.7
2013,OH,Industrial Power,Other Biomass,3.7,3.7
2013,OH,Industrial Power,Other Gases,88.5,87.1
2013,OH,Industrial Power,Petroleum,6.0,6.0
2013,OH,Industrial Power,Wind,11.5,11.5
2013,OH,Industrial Power,Wood and Wood Derived Fuels,85.8,40.0
2013,OH,Total Electric Power Industry,All Sources,"35,657.8","32,481.7"
2013,OH,Total Electric Power Industry,Coal,"20,269.4","18,894.8"
2013,OH,Total Electric Power Industry,Hydroelectric,128.6,101.9
2013,OH,Total Electric Power Industry,Natural Gas,"10,945.7","9,525.3"
2013,OH,Total Electric Power Industry,Nuclear,"2,236.8","2,134.0"
2013,OH,Total Electric Power Industry,Other,20.0,20.0
2013,OH,Total Electric Power Industry,Other Biomass,98.3,94.3
2013,OH,Total Electric Power Industry,Other Gases,254.5,217.1
2013,OH,Total Electric Power Industry,Petroleum,"1,099.9",986.9
2013,OH,Total Electric Power Industry,Solar Thermal and Photovoltaic,32.5,32.1
2013,OH,Total Electric Power Industry,Wind,475.1,424.1
2013,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,97.0,51.2
2013,OK,"Combined Heat and Power, Electric Power",All Sources,472.4,431.4
2013,OK,"Combined Heat and Power, Electric Power",Coal,350.0,320.0
2013,OK,"Combined Heat and Power, Electric Power",Natural Gas,122.4,111.4
2013,OK,Commercial Power,All Sources,26.6,27.0
2013,OK,Commercial Power,Natural Gas,24.8,25.2
2013,OK,Commercial Power,Petroleum,1.8,1.8
2013,OK,"Electric Generators, Electric Utilities",All Sources,"18,329.8","16,951.3"
2013,OK,"Electric Generators, Electric Utilities",Coal,"5,380.0","4,917.0"
2013,OK,"Electric Generators, Electric Utilities",Hydroelectric,807.2,867.2
2013,OK,"Electric Generators, Electric Utilities",Natural Gas,"11,335.4","10,393.8"
2013,OK,"Electric Generators, Electric Utilities",Petroleum,71.0,65.1
2013,OK,"Electric Generators, Electric Utilities",Pumped Storage,288.0,260.0
2013,OK,"Electric Generators, Electric Utilities",Wind,448.2,448.2
2013,OK,"Electric Generators, Independent Power Producers",All Sources,"6,175.8","5,735.3"
2013,OK,"Electric Generators, Independent Power Producers",Natural Gas,"3,487.9","3,047.8"
2013,OK,"Electric Generators, Independent Power Producers",Other Biomass,3.2,2.8
2013,OK,"Electric Generators, Independent Power Producers",Wind,"2,684.7","2,684.7"
2013,OK,Industrial Power,All Sources,214.7,155.2
2013,OK,Industrial Power,Coal,114.0,68.1
2013,OK,Industrial Power,Natural Gas,8.4,6.2
2013,OK,Industrial Power,Other Biomass,16.8,15.6
2013,OK,Industrial Power,Petroleum,7.5,7.5
2013,OK,Industrial Power,Wood and Wood Derived Fuels,68.0,57.8
2013,OK,Total Electric Power Industry,All Sources,"25,219.3","23,300.2"
2013,OK,Total Electric Power Industry,Coal,"5,844.0","5,305.1"
2013,OK,Total Electric Power Industry,Hydroelectric,807.2,867.2
2013,OK,Total Electric Power Industry,Natural Gas,"14,978.9","13,584.4"
2013,OK,Total Electric Power Industry,Other Biomass,20.0,18.4
2013,OK,Total Electric Power Industry,Petroleum,80.3,74.4
2013,OK,Total Electric Power Industry,Pumped Storage,288.0,260.0
2013,OK,Total Electric Power Industry,Wind,"3,132.9","3,132.9"
2013,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,68.0,57.8
2013,OR,"Combined Heat and Power, Electric Power",All Sources,"1,142.5",974.1
2013,OR,"Combined Heat and Power, Electric Power",Natural Gas,"1,122.7",954.0
2013,OR,"Combined Heat and Power, Electric Power",Other Biomass,4.8,4.8
2013,OR,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,15.0,15.3
2013,OR,Commercial Power,All Sources,20.7,17.7
2013,OR,Commercial Power,Natural Gas,17.5,14.7
2013,OR,Commercial Power,Other Biomass,3.2,3.0
2013,OR,"Electric Generators, Electric Utilities",All Sources,"11,108.5","10,973.0"
2013,OR,"Electric Generators, Electric Utilities",Coal,642.2,585.0
2013,OR,"Electric Generators, Electric Utilities",Hydroelectric,"8,241.7","8,454.8"
2013,OR,"Electric Generators, Electric Utilities",Natural Gas,"1,657.9","1,366.7"
2013,OR,"Electric Generators, Electric Utilities",Other Biomass,9.8,9.6
